Date,ADA-USD_ADJCLOSE,ADA-USD_CLOSE,ADA-USD_HIGH,ADA-USD_LOW,ADA-USD_OPEN,ADA-USD_VOLUME
2018-05-27,0.1935569941997528,0.1935569941997528,0.1964360028505325,0.1923220008611679,0.1963540017604828,58991000.0
2018-05-28,0.1747830063104629,0.1747830063104629,0.1949770003557205,0.174002006649971,0.1936960071325302,95106200.0
2018-05-29,0.2031899988651275,0.2031899988651275,0.2087389975786209,0.1741530001163482,0.175475001335144,185184000.0
2018-05-30,0.2111430019140243,0.2111430019140243,0.2180230021476745,0.2011840045452118,0.203685000538826,222612000.0
2018-05-31,0.2252140045166015,0.2252140045166015,0.2300570011138916,0.2062049955129623,0.2103929966688156,202076000.0
2018-06-01,0.2225069999694824,0.2225069999694824,0.2291840016841888,0.2169550061225891,0.2245330065488815,130538000.0
2018-06-02,0.227742001414299,0.227742001414299,0.2295310050249099,0.2192420065402984,0.2227009981870651,116435000.0
2018-06-03,0.2281540036201477,0.2281540036201477,0.2367610037326812,0.2251179963350296,0.2276999950408935,117208000.0
2018-06-04,0.2140119969844818,0.2140119969844818,0.2312279939651489,0.2122900038957595,0.2281550019979477,115605000.0
2018-06-05,0.2204670011997223,0.2204670011997223,0.2217279970645904,0.204815000295639,0.2142470031976699,119846000.0
2018-06-06,0.215720996260643,0.215720996260643,0.2208620011806488,0.2107080072164535,0.2205650061368942,84766304.0
2018-06-07,0.211118996143341,0.211118996143341,0.2193509936332702,0.2095730006694793,0.2161049991846084,76949400.0
2018-06-08,0.2053579986095428,0.2053579986095428,0.2108410000801086,0.2026340067386627,0.2108310014009475,68728600.0
2018-06-09,0.2020909935235977,0.2020909935235977,0.2096679955720901,0.2020909935235977,0.2052599936723709,51481400.0
2018-06-10,0.1768680065870285,0.1768680065870285,0.2015170007944107,0.1711290031671524,0.2015170007944107,137836000.0
2018-06-11,0.1812800019979477,0.1812800019979477,0.1819369941949844,0.1678930073976516,0.1762620061635971,89350704.0
2018-06-12,0.1665849983692169,0.1665849983692169,0.182888001203537,0.1627880036830902,0.1813479959964752,82885904.0
2018-06-13,0.16040800511837,0.16040800511837,0.1668179929256439,0.1512040048837661,0.1661359965801239,99731600.0
2018-06-14,0.1723749935626983,0.1723749935626983,0.1765210032463073,0.1553689986467361,0.1602499932050705,199562000.0
2018-06-15,0.1627469956874847,0.1627469956874847,0.1722179949283599,0.1619289964437484,0.1722179949283599,73950496.0
2018-06-16,0.1629620045423507,0.1629620045423507,0.1646279990673065,0.1598560065031051,0.1627410054206848,42213400.0
2018-06-17,0.1613799929618835,0.1613799929618835,0.1644770056009292,0.1610269993543625,0.1631370037794113,35748800.0
2018-06-18,0.1641169935464859,0.1641169935464859,0.1675110012292862,0.1567080020904541,0.1611219942569732,55507800.0
2018-06-19,0.1671849936246872,0.1671849936246872,0.1699029952287674,0.1621170043945312,0.1647019982337951,69854400.0
2018-06-20,0.1619849950075149,0.1619849950075149,0.1673309952020645,0.1567970067262649,0.1667809933423996,83625600.0
2018-06-21,0.1585559993982315,0.1585559993982315,0.1637569963932037,0.1575510054826736,0.1620510071516037,41237700.0
2018-06-22,0.1398389935493469,0.1398389935493469,0.1590189933776855,0.1374289989471435,0.1584600061178207,79062000.0
2018-06-23,0.1378680020570755,0.1378680020570755,0.1432790011167526,0.1348520070314407,0.1403339952230453,38721800.0
2018-06-24,0.1327030062675476,0.1327030062675476,0.1385920047760009,0.1219620034098625,0.1383550018072128,73037504.0
2018-06-25,0.1352690011262893,0.1352690011262893,0.1382540017366409,0.1285559982061386,0.1323210000991821,57752100.0
2018-06-26,0.1260990053415298,0.1260990053415298,0.1360549926757812,0.1260990053415298,0.1356229931116104,32927500.0
2018-06-27,0.1274439990520477,0.1274439990520477,0.1280000060796737,0.1239250004291534,0.1265510022640228,37072400.0
2018-06-28,0.1193199977278709,0.1193199977278709,0.1285029947757721,0.1184979975223541,0.1273930072784423,42250100.0
2018-06-29,0.1257199943065643,0.1257199943065643,0.1274359971284866,0.1146740019321441,0.1193969994783401,65802200.0
2018-06-30,0.1376709938049316,0.1376709938049316,0.138372004032135,0.1260360032320022,0.1260360032320022,104599000.0
2018-07-01,0.142207995057106,0.142207995057106,0.1457310020923614,0.1338659971952438,0.138264000415802,108733000.0
2018-07-02,0.158278003334999,0.158278003334999,0.1619359999895095,0.1386390030384063,0.1425909996032714,161860000.0
2018-07-03,0.1506550014019012,0.1506550014019012,0.1666869968175888,0.1494610011577606,0.1585219949483871,108280000.0
2018-07-04,0.1509599983692169,0.1509599983692169,0.1599040031433105,0.1468829959630966,0.1501999944448471,86594896.0
2018-07-05,0.1489209979772567,0.1489209979772567,0.154571995139122,0.1451040059328079,0.1515969932079315,73881296.0
2018-07-06,0.1460839956998825,0.1460839956998825,0.1487489938735962,0.1394730061292648,0.1487489938735962,69138800.0
2018-07-07,0.1503729969263076,0.1503729969263076,0.1503729969263076,0.1389040052890777,0.146256998181343,47965500.0
2018-07-08,0.1453890055418014,0.1453890055418014,0.1513849943876266,0.1447619944810867,0.1499529927968979,48142400.0
2018-07-09,0.1399710029363632,0.1399710029363632,0.1461109966039657,0.1399479955434799,0.145345002412796,42768500.0
2018-07-10,0.1287920027971267,0.1287920027971267,0.1406539976596832,0.1287920027971267,0.1397289931774139,62318800.0
2018-07-11,0.1314830034971237,0.1314830034971237,0.1339250057935714,0.1264660060405731,0.1288010030984878,50179700.0
2018-07-12,0.1271809935569763,0.1271809935569763,0.1315599977970123,0.1231539994478225,0.1315599977970123,37623900.0
2018-07-13,0.1378870010375976,0.1378870010375976,0.1417289972305297,0.1260270029306411,0.1272989958524704,92778496.0
2018-07-14,0.1370919942855835,0.1370919942855835,0.1398909986019134,0.1338510066270828,0.1383650004863739,55022100.0
2018-07-15,0.1422619968652725,0.1422619968652725,0.1455110013484954,0.1352770030498504,0.1370290070772171,50143900.0
2018-07-16,0.1561180055141449,0.1561180055141449,0.1567550003528595,0.140977993607521,0.1422770023345947,90578096.0
2018-07-17,0.170864999294281,0.170864999294281,0.1746190041303634,0.1503790020942688,0.1549150049686432,133441000.0
2018-07-18,0.1793780028820037,0.1793780028820037,0.1929299980401992,0.1702989935874939,0.1702989935874939,323366016.0
2018-07-19,0.180868998169899,0.180868998169899,0.1894990056753158,0.1723120063543319,0.1789859980344772,216980992.0
2018-07-20,0.1621749997138977,0.1621749997138977,0.1826499998569488,0.1616439968347549,0.1798930019140243,215667008.0
2018-07-21,0.1636369973421096,0.1636369973421096,0.168841004371643,0.1557289958000183,0.161993995308876,125996000.0
2018-07-22,0.1702769994735717,0.1702769994735717,0.1778140068054199,0.1630609929561615,0.1638740003108978,139332992.0
2018-07-23,0.1640280038118362,0.1640280038118362,0.1793929934501648,0.1640280038118362,0.169525995850563,147071008.0
2018-07-24,0.1731719970703125,0.1731719970703125,0.1767569929361343,0.1612789928913116,0.1647360026836395,191390000.0
2018-07-25,0.1727309972047805,0.1727309972047805,0.1753039956092834,0.1668200045824051,0.1723600029945373,123649000.0
2018-07-26,0.1647650003433227,0.1647650003433227,0.1747400015592575,0.1624969989061355,0.1724160015583038,84282200.0
2018-07-27,0.1655399948358535,0.1655399948358535,0.1687089949846267,0.1566600054502487,0.164450004696846,103693000.0
2018-07-28,0.1633799970149994,0.1633799970149994,0.1662279963493347,0.1600240021944046,0.1662279963493347,51592200.0
2018-07-29,0.1633130013942718,0.1633130013942718,0.1647720038890838,0.1604190021753311,0.1641629934310913,47319500.0
2018-07-30,0.1540870070457458,0.1540870070457458,0.163233995437622,0.1492799967527389,0.163233995437622,69612600.0
2018-07-31,0.1432970017194748,0.1432970017194748,0.1541869938373565,0.1407729983329773,0.1540669947862625,93183800.0
2018-08-01,0.1409009993076324,0.1409009993076324,0.1450379937887191,0.1371800005435943,0.1430860012769699,79987900.0
2018-08-02,0.1319410055875778,0.1319410055875778,0.1424809992313385,0.1304689943790435,0.1413159966468811,68531400.0
2018-08-03,0.1302549988031387,0.1302549988031387,0.1348350048065185,0.1245450004935264,0.1314159929752349,77768900.0
2018-08-04,0.1275469958782196,0.1275469958782196,0.1345909982919693,0.1254120022058487,0.1307709962129593,54577300.0
2018-08-05,0.1317210048437118,0.1317210048437118,0.1320299953222274,0.1255169957876205,0.1272920072078704,43901500.0
2018-08-06,0.1305530071258545,0.1305530071258545,0.1364039927721023,0.1281609982252121,0.1309189945459365,57534800.0
2018-08-07,0.1253779977560043,0.1253779977560043,0.1331000030040741,0.1246009990572929,0.1309230029582977,57321700.0
2018-08-08,0.1137520000338554,0.1137520000338554,0.1255940049886703,0.112636998295784,0.1255940049886703,82209700.0
2018-08-09,0.1235070005059242,0.1235070005059242,0.1270820051431656,0.1145069971680641,0.1145069971680641,93016600.0
2018-08-10,0.1163550019264221,0.1163550019264221,0.1249660030007362,0.1137470006942749,0.1240909993648529,71125700.0
2018-08-11,0.1124389991164207,0.1124389991164207,0.1166689991950988,0.1091950014233589,0.1164439991116523,65816400.0
2018-08-12,0.1129700019955635,0.1129700019955635,0.1147880032658577,0.1116579994559288,0.1124970018863678,35031500.0
2018-08-13,0.1029099971055984,0.1029099971055984,0.1157139986753463,0.1026979982852935,0.1131829991936683,56974900.0
2018-08-14,0.0946620032191276,0.0946620032191276,0.1027790009975433,0.0869510024785995,0.1027790009975433,111693000.0
2018-08-15,0.0950400009751319,0.0950400009751319,0.1010809987783432,0.0946649983525276,0.095489002764225,91346700.0
2018-08-16,0.095330998301506,0.095330998301506,0.0985720008611679,0.0931980013847351,0.0950360000133514,50188900.0
2018-08-17,0.10988699644804,0.10988699644804,0.1099169999361038,0.0951720029115676,0.0956820026040077,103569000.0
2018-08-18,0.0997850000858306,0.0997850000858306,0.112476997077465,0.0974849984049797,0.1098470017313957,101454000.0
2018-08-19,0.1024369969964027,0.1024369969964027,0.1043580025434494,0.0981199964880943,0.0997439995408058,51106900.0
2018-08-20,0.0937639996409416,0.0937639996409416,0.1037279963493347,0.0936179980635643,0.10224299877882,53939600.0
2018-08-21,0.0950030013918876,0.0950030013918876,0.0960510000586509,0.0919189974665641,0.0931610018014907,49545100.0
2018-08-22,0.0901490002870559,0.0901490002870559,0.1001280024647712,0.0880879983305931,0.0950160026550293,64566000.0
2018-08-23,0.0924530029296875,0.0924530029296875,0.0933390036225318,0.0891650021076202,0.0902049988508224,37397400.0
2018-08-24,0.0940769985318183,0.0940769985318183,0.0943629965186119,0.09094800055027,0.0928459987044334,35302400.0
2018-08-25,0.0942820012569427,0.0942820012569427,0.0950070023536682,0.092349998652935,0.0943050011992454,30674700.0
2018-08-26,0.0933379977941513,0.0933379977941513,0.0946250036358833,0.0914049968123436,0.09426199644804,26907400.0
2018-08-27,0.1002639979124069,0.1002639979124069,0.1007950007915496,0.0925220027565956,0.0931779965758323,55515600.0
2018-08-28,0.1054800003767013,0.1054800003767013,0.1066550016403198,0.1000320017337799,0.1005650013685226,79059500.0
2018-08-29,0.1054690033197403,0.1054690033197403,0.108924001455307,0.1021860018372535,0.1056109964847564,83582300.0
2018-08-30,0.1005600020289421,0.1005600020289421,0.1071439981460571,0.0972860008478164,0.1052049994468689,64807500.0
2018-08-31,0.1021960005164146,0.1021960005164146,0.1027560010552406,0.0992550030350685,0.1009019985795021,42250400.0
2018-09-01,0.1068269982933998,0.1068269982933998,0.1089010015130043,0.1018769964575767,0.1018769964575767,70208900.0
2018-09-02,0.104432001709938,0.104432001709938,0.107182003557682,0.1025110036134719,0.106903001666069,58391900.0
2018-09-03,0.1036069989204406,0.1036069989204406,0.1051929965615272,0.1025289967656135,0.1046499982476234,53687200.0
2018-09-04,0.1052649989724159,0.1052649989724159,0.1065090000629425,0.1033850014209747,0.103483997285366,54317400.0
2018-09-05,0.0875689983367919,0.0875689983367919,0.1062169969081878,0.0875689983367919,0.1052670031785965,98708900.0
2018-09-06,0.0886659994721412,0.0886659994721412,0.089428998529911,0.0831300020217895,0.0875250026583671,73239200.0
2018-09-07,0.0839829966425895,0.0839829966425895,0.0896449983119964,0.0834560021758079,0.0885210037231445,41868100.0
2018-09-08,0.0782350003719329,0.0782350003719329,0.0851299986243248,0.0775049999356269,0.0841199979186058,35208700.0
2018-09-09,0.0766429975628852,0.0766429975628852,0.0811479985713958,0.0750259980559349,0.0784429982304573,47870100.0
2018-09-10,0.0735080018639564,0.0735080018639564,0.0781330019235611,0.0722090005874633,0.0772769972681999,44682000.0
2018-09-11,0.0705130025744438,0.0705130025744438,0.0747499987483024,0.0671449974179267,0.0741799995303154,47614500.0
2018-09-12,0.0667449980974197,0.0667449980974197,0.0707940012216568,0.0617079995572567,0.0707940012216568,91272400.0
2018-09-13,0.0698290020227432,0.0698290020227432,0.070931002497673,0.0657169967889785,0.0670529976487159,86011700.0
2018-09-14,0.0682480037212371,0.0682480037212371,0.0707190036773681,0.0661069974303245,0.070093996822834,62256800.0
2018-09-15,0.0693219974637031,0.0693219974637031,0.0703649967908859,0.0677980035543441,0.0679280012845993,34842300.0
2018-09-16,0.0699630007147789,0.0699630007147789,0.069981001317501,0.0666199997067451,0.0691530033946037,32643600.0
2018-09-17,0.0638990029692649,0.0638990029692649,0.0702700018882751,0.0634149983525276,0.0698539987206459,48609600.0
2018-09-18,0.0694300010800361,0.0694300010800361,0.0702200010418891,0.0625990033149719,0.063568003475666,67159000.0
2018-09-19,0.0723500028252601,0.0723500028252601,0.0744139999151229,0.0674130022525787,0.0691459998488426,96071300.0
2018-09-20,0.0814929977059364,0.0814929977059364,0.0826610028743743,0.0715140029788017,0.0724390000104904,103788000.0
2018-09-21,0.0876059979200363,0.0876059979200363,0.0899079963564872,0.0812299996614456,0.0817779973149299,212274000.0
2018-09-22,0.0831929966807365,0.0831929966807365,0.0883900001645088,0.080325998365879,0.0876599997282028,82526800.0
2018-09-23,0.0897540003061294,0.0897540003061294,0.0932250022888183,0.0828939974308013,0.0834880024194717,149996000.0
2018-09-24,0.0827540010213851,0.0827540010213851,0.0913539975881576,0.0823139995336532,0.089706003665924,89522100.0
2018-09-25,0.0810279995203018,0.0810279995203018,0.0823030024766922,0.0753780007362365,0.0823030024766922,87535200.0
2018-09-26,0.079475998878479,0.079475998878479,0.0828709974884986,0.077172003686428,0.0809919983148574,64321400.0
2018-09-27,0.0860010012984275,0.0860010012984275,0.0876360014081001,0.0784209966659545,0.0794660001993179,101911000.0
2018-09-28,0.0840319991111755,0.0840319991111755,0.0883269980549812,0.0820449963212013,0.0864029973745346,89113600.0
2018-09-29,0.0846059992909431,0.0846059992909431,0.0863709971308708,0.0817079991102218,0.0837119966745376,55854000.0
2018-09-30,0.0851949974894523,0.0851949974894523,0.0868040025234222,0.0834209993481636,0.084367997944355,49853100.0
2018-10-01,0.0844689980149269,0.0844689980149269,0.0858059972524643,0.0826359987258911,0.0852919965982437,42076400.0
2018-10-02,0.0825249999761581,0.0825249999761581,0.0846809968352317,0.0823879987001419,0.0846040025353431,34775200.0
2018-10-03,0.0807889997959137,0.0807889997959137,0.082405000925064,0.0791750028729438,0.0820320025086402,38063700.0
2018-10-04,0.0813039988279342,0.0813039988279342,0.0827889963984489,0.0805340036749839,0.0808179974555969,31665100.0
2018-10-05,0.0829909965395927,0.0829909965395927,0.0830909982323646,0.0806899964809417,0.0813810005784034,31160900.0
2018-10-06,0.0813030004501342,0.0813030004501342,0.0837289988994598,0.0809850022196769,0.0833090022206306,26277600.0
2018-10-07,0.084657996892929,0.084657996892929,0.0851510018110275,0.0807410031557083,0.0814540013670921,34848400.0
2018-10-08,0.0866070017218589,0.0866070017218589,0.0881690010428428,0.0831980034708976,0.0845310017466545,62079800.0
2018-10-09,0.0863569974899292,0.0863569974899292,0.0875110030174255,0.0844610035419464,0.0867730006575584,38710200.0
2018-10-10,0.0846790000796318,0.0846790000796318,0.0864320024847984,0.0835419967770576,0.0863450020551681,35888200.0
2018-10-11,0.0709389969706535,0.0709389969706535,0.0845519974827766,0.0700260028243064,0.0845249965786933,72659700.0
2018-10-12,0.0732140019536018,0.0732140019536018,0.0758799985051155,0.0698390007019043,0.0703390017151832,40979000.0
2018-10-13,0.0731030032038688,0.0731030032038688,0.0748900026082992,0.0724710002541542,0.0726369991898536,23571900.0
2018-10-14,0.0712929964065551,0.0712929964065551,0.0737750008702278,0.0707150027155876,0.0730630010366439,26250600.0
2018-10-15,0.0747890025377273,0.0747890025377273,0.0786240026354789,0.0697730034589767,0.0704360008239746,71953000.0
2018-10-16,0.0758140012621879,0.0758140012621879,0.0766249969601631,0.0743919983506202,0.0747879967093467,26555800.0
2018-10-17,0.0774080008268356,0.0774080008268356,0.0782710015773773,0.0751020014286041,0.0758600011467933,36907800.0
2018-10-18,0.0751309990882873,0.0751309990882873,0.0779550001025199,0.0742599964141845,0.0775360018014907,28634400.0
2018-10-19,0.0758360028266906,0.0758360028266906,0.0764629989862442,0.0744270011782646,0.0750219970941543,18153800.0
2018-10-20,0.0763420015573501,0.0763420015573501,0.0771460011601448,0.075202003121376,0.0757889971137046,20363900.0
2018-10-21,0.075873002409935,0.075873002409935,0.0775360018014907,0.075602002441883,0.0763050019741058,17620200.0
2018-10-22,0.0757760033011436,0.0757760033011436,0.0765099972486496,0.0751449987292289,0.0757540017366409,16871700.0
2018-10-23,0.0747430026531219,0.0747430026531219,0.0761390030384063,0.073072001338005,0.0758640021085739,20710600.0
2018-10-24,0.0743210017681121,0.0743210017681121,0.075652003288269,0.0741500034928321,0.0746119990944862,14151400.0
2018-10-25,0.0738589987158775,0.0738589987158775,0.0743450000882148,0.0731630027294159,0.0742890015244484,12567300.0
2018-10-26,0.0737129971385002,0.0737129971385002,0.0739599987864494,0.0726789981126785,0.0737479999661445,13464800.0
2018-10-27,0.0728859975934028,0.0728859975934028,0.07379200309515,0.0728679969906807,0.0736870020627975,10316000.0
2018-10-28,0.0731659978628158,0.0731659978628158,0.0732960030436515,0.0723609998822212,0.0730300024151802,11226100.0
2018-10-29,0.0696270018815994,0.0696270018815994,0.0732150003314018,0.0688989982008934,0.0730419978499412,21315700.0
2018-10-30,0.0696469992399215,0.0696469992399215,0.0700239986181259,0.0692259967327117,0.0696320012211799,11418800.0
2018-10-31,0.0697050020098686,0.0697050020098686,0.0698290020227432,0.0678829997777938,0.0697230026125907,16366000.0
2018-11-01,0.0708670020103454,0.0708670020103454,0.0714640021324157,0.0691189989447593,0.0696979984641075,11256600.0
