Date,LINK-USD_ADJCLOSE,LINK-USD_CLOSE,LINK-USD_HIGH,LINK-USD_LOW,LINK-USD_OPEN,LINK-USD_VOLUME
2018-05-24,0.3605259954929352,0.3605259954929352,0.3644610047340393,0.327019989490509,0.3475010097026825,994366.0
2018-05-25,0.342848002910614,0.342848002910614,0.3680430054664612,0.3375880122184753,0.361845999956131,884160.0
2018-05-26,0.3646200001239776,0.3646200001239776,0.3787069916725158,0.3410860002040863,0.3429050147533417,2132460.0
2018-05-27,0.3452489972114563,0.3452489972114563,0.3646129965782165,0.3393270075321197,0.3646129965782165,1537460.0
2018-05-28,0.3158499896526336,0.3158499896526336,0.3492259979248047,0.3123799860477447,0.3454540073871612,1893850.0
2018-05-29,0.3512569963932037,0.3512569963932037,0.3533929884433746,0.3075689971446991,0.316004991531372,2054720.0
2018-05-30,0.3358339965343475,0.3358339965343475,0.3607879877090454,0.3322589993476867,0.3517070114612579,1887930.0
2018-05-31,0.34477299451828,0.34477299451828,0.3520500063896179,0.3318170011043548,0.336010992527008,1893860.0
2018-06-01,0.3495030105113983,0.3495030105113983,0.3586040139198303,0.3401499986648559,0.3443909883499145,1749230.0
2018-06-02,0.3673099875450134,0.3673099875450134,0.3704549968242645,0.3464399874210357,0.3511320054531097,1931240.0
2018-06-03,0.3622939884662628,0.3622939884662628,0.3730849921703338,0.3602510094642639,0.3683609962463379,1784810.0
2018-06-04,0.3405089974403381,0.3405089974403381,0.3634639978408813,0.3306669890880584,0.3608140051364898,1482450.0
2018-06-05,0.3361909985542297,0.3361909985542297,0.3423750102519989,0.3212099969387054,0.3393329977989197,1150320.0
2018-06-06,0.3298639953136444,0.3298639953136444,0.3440349996089935,0.323186993598938,0.3360010087490082,958238.0
2018-06-07,0.306769996881485,0.306769996881485,0.334410011768341,0.3029870092868805,0.3301759958267212,1534880.0
2018-06-08,0.2935310006141662,0.2935310006141662,0.3205420076847076,0.2935310006141662,0.3071559965610504,1653140.0
2018-06-09,0.2976239919662475,0.2976239919662475,0.3102299869060516,0.2903720140457153,0.2953410148620605,980861.0
2018-06-10,0.2418279945850372,0.2418279945850372,0.2969180047512054,0.2381840050220489,0.2969180047512054,1404290.0
2018-06-11,0.2629750072956085,0.2629750072956085,0.2642109990119934,0.2413229942321777,0.242126002907753,822274.0
2018-06-12,0.2286359965801239,0.2286359965801239,0.2690289914608001,0.2259960025548935,0.2649129927158355,1093790.0
2018-06-13,0.2145259976387024,0.2145259976387024,0.2317699939012527,0.2006260007619857,0.2285279929637909,1545500.0
2018-06-14,0.2399639934301376,0.2399639934301376,0.2463649958372116,0.2134619951248169,0.21458600461483,1224850.0
2018-06-15,0.2235569953918457,0.2235569953918457,0.240676999092102,0.222244992852211,0.2399840056896209,420554.0
2018-06-16,0.222021996974945,0.222021996974945,0.231014996767044,0.2092850059270858,0.2235130071640014,491185.0
2018-06-17,0.2140019983053207,0.2140019983053207,0.2275959998369217,0.2109320014715194,0.2223239988088607,659047.0
2018-06-18,0.2100799977779388,0.2100799977779388,0.2191170006990432,0.2037789970636367,0.2141280025243759,649237.0
2018-06-19,0.2207649946212768,0.2207649946212768,0.223699003458023,0.2091030031442642,0.2097949981689453,636392.0
2018-06-20,0.2255810052156448,0.2255810052156448,0.2414059937000274,0.2115119993686676,0.2226160019636154,1090550.0
2018-06-21,0.2128809988498687,0.2128809988498687,0.2341649979352951,0.2121610045433044,0.2244600057601928,916385.0
2018-06-22,0.1860889941453933,0.1860889941453933,0.2130479961633682,0.1768179982900619,0.2122700065374374,976667.0
2018-06-23,0.1936600059270858,0.1936600059270858,0.1974270045757293,0.1843439936637878,0.1858129948377609,473507.0
2018-06-24,0.1869439929723739,0.1869439929723739,0.1938380002975464,0.1698980033397674,0.1938380002975464,486218.0
2018-06-25,0.1796970069408416,0.1796970069408416,0.1890400052070617,0.1785580068826675,0.1867679953575134,534090.0
2018-06-26,0.1707710027694702,0.1707710027694702,0.1851129978895187,0.1706250011920929,0.1794860064983368,466123.0
2018-06-27,0.171994999051094,0.171994999051094,0.1757560074329376,0.1657460033893585,0.1707170009613037,450340.0
2018-06-28,0.1662780046463012,0.1662780046463012,0.1755740046501159,0.1646279990673065,0.1721529960632324,1015270.0
2018-06-29,0.1810719966888427,0.1810719966888427,0.183459997177124,0.1621350049972534,0.1662130057811737,435250.0
2018-06-30,0.226619005203247,0.226619005203247,0.2272250056266784,0.1809850037097931,0.1809850037097931,1331670.0
2018-07-01,0.2212000042200088,0.2212000042200088,0.2300380021333694,0.2148219943046569,0.2262029945850372,552528.0
2018-07-02,0.248999997973442,0.248999997973442,0.2528460025787353,0.2126139998435974,0.2226350009441375,832198.0
2018-07-03,0.236517995595932,0.236517995595932,0.2608950138092041,0.2351029962301254,0.2496390044689178,721174.0
2018-07-04,0.2322860062122345,0.2322860062122345,0.247760996222496,0.2304939925670623,0.235724002122879,617233.0
2018-07-05,0.2184939980506897,0.2184939980506897,0.2414209991693496,0.2152290046215057,0.2311300039291381,646977.0
2018-07-06,0.2299489974975586,0.2299489974975586,0.2317470014095306,0.2158160060644149,0.2184859961271286,458131.0
2018-07-07,0.2499420046806335,0.2499420046806335,0.2557590007781982,0.2301629930734634,0.2310799956321716,1712400.0
2018-07-08,0.2467450052499771,0.2467450052499771,0.2526879906654358,0.2395160049200058,0.248089998960495,497111.0
2018-07-09,0.2352160066366195,0.2352160066366195,0.2532530128955841,0.2348439991474151,0.2479269951581955,575313.0
2018-07-10,0.2111669927835464,0.2111669927835464,0.2365259975194931,0.2079290002584457,0.2351229935884475,584208.0
2018-07-11,0.2067350000143051,0.2067350000143051,0.215486004948616,0.2025710046291351,0.2107149958610534,531092.0
2018-07-12,0.204594001173973,0.204594001173973,0.2117799967527389,0.1932670027017593,0.20694500207901,598761.0
2018-07-13,0.2006949931383133,0.2006949931383133,0.2170629948377609,0.1998659968376159,0.2048580050468444,776288.0
2018-07-14,0.194691002368927,0.194691002368927,0.2036270052194595,0.1927870064973831,0.2010039985179901,499009.0
2018-07-15,0.1993100047111511,0.1993100047111511,0.201663002371788,0.1892060041427612,0.1956470012664795,398773.0
2018-07-16,0.2225590050220489,0.2225590050220489,0.2231889963150024,0.1925030052661895,0.2001910060644149,696931.0
2018-07-17,0.2486740052700042,0.2486740052700042,0.2543410062789917,0.2184759974479675,0.2225140035152435,849921.0
2018-07-18,0.239779993891716,0.239779993891716,0.2557570040225982,0.2299149930477142,0.2487259954214096,913101.0
2018-07-19,0.2296729981899261,0.2296729981899261,0.2441869974136352,0.225723996758461,0.2428279966115951,684897.0
2018-07-20,0.2164500057697296,0.2164500057697296,0.2350859940052032,0.2121039927005767,0.2284969985485077,583083.0
2018-07-21,0.2229910045862198,0.2229910045862198,0.2229910045862198,0.1990569978952407,0.2175650000572204,987338.0
2018-07-22,0.2014220058917999,0.2014220058917999,0.2238879948854446,0.2009869962930679,0.223471000790596,877479.0
2018-07-23,0.197050005197525,0.197050005197525,0.2139270007610321,0.196369007229805,0.2024119943380355,751454.0
2018-07-24,0.2026239931583404,0.2026239931583404,0.2073079943656921,0.1838890016078949,0.1955839991569519,1061290.0
2018-07-25,0.243707999587059,0.243707999587059,0.262497991323471,0.1977380067110061,0.200764998793602,4145790.0
2018-07-26,0.2518309950828552,0.2518309950828552,0.2811309993267059,0.2432619929313659,0.2450229972600937,2378590.0
2018-07-27,0.2668400108814239,0.2668400108814239,0.2833490073680877,0.246191993355751,0.2525179982185364,2030030.0
2018-07-28,0.2799809873104095,0.2799809873104095,0.2867740094661712,0.253915011882782,0.2667860090732574,1182800.0
2018-07-29,0.3286789953708648,0.3286789953708648,0.3468129932880401,0.2769219875335693,0.2813990116119385,5325900.0
2018-07-30,0.3182739913463592,0.3182739913463592,0.3587340116500854,0.2889559864997864,0.3293980062007904,3691130.0
2018-07-31,0.2939339876174927,0.2939339876174927,0.3137229979038238,0.2646310031414032,0.3137229979038238,2272300.0
2018-08-01,0.2872799932956695,0.2872799932956695,0.308804988861084,0.2695200145244598,0.297105997800827,1546730.0
2018-08-02,0.309579998254776,0.309579998254776,0.3173330128192901,0.2882019877433777,0.2883380055427551,1954190.0
2018-08-03,0.284745991230011,0.284745991230011,0.3101530075073242,0.2745879888534546,0.3101530075073242,1460180.0
2018-08-04,0.2579889893531799,0.2579889893531799,0.2869940102100372,0.2490209937095642,0.285080999135971,1284510.0
2018-08-05,0.253946989774704,0.253946989774704,0.257436990737915,0.2420649975538253,0.2568469941616058,866923.0
2018-08-06,0.2364709973335266,0.2364709973335266,0.2593179941177368,0.2337300032377243,0.2542490065097809,723640.0
2018-08-07,0.2339970022439956,0.2339970022439956,0.2580170035362243,0.232132002711296,0.2348600029945373,1039530.0
2018-08-08,0.2280399948358535,0.2280399948358535,0.2360929995775222,0.2200330048799514,0.2343360036611557,996081.0
2018-08-09,0.2761279940605163,0.2761279940605163,0.3005369901657104,0.2281820029020309,0.2281820029020309,5960760.0
2018-08-10,0.2747269868850708,0.2747269868850708,0.312034010887146,0.2696569859981537,0.2762160003185272,4713140.0
2018-08-11,0.2706699967384338,0.2706699967384338,0.2815940082073211,0.2369589954614639,0.2744660079479217,3237720.0
2018-08-12,0.2835969924926758,0.2835969924926758,0.2888830006122589,0.2614350020885467,0.2715780138969421,2512980.0
2018-08-13,0.2592920064926147,0.2592920064926147,0.2983080148696899,0.2592920064926147,0.284197986125946,2741600.0
2018-08-14,0.271910011768341,0.271910011768341,0.2725859880447387,0.2266869992017746,0.258215993642807,3309590.0
2018-08-15,0.257546991109848,0.257546991109848,0.2791450023651123,0.2549709975719452,0.2747949957847595,2353510.0
2018-08-16,0.2682439982891083,0.2682439982891083,0.2794030010700226,0.2516979873180389,0.2568570077419281,1733710.0
2018-08-17,0.291826993227005,0.291826993227005,0.2941850125789642,0.2673990130424499,0.2698830068111419,2160710.0
2018-08-18,0.2733199894428253,0.2733199894428253,0.2974140048027038,0.2609739899635315,0.2924549877643585,1755680.0
2018-08-19,0.3022719919681549,0.3022719919681549,0.3118230104446411,0.2748520076274872,0.2755550146102905,2567610.0
2018-08-20,0.2872619926929474,0.2872619926929474,0.3054690062999725,0.2855449914932251,0.2991229891777038,1424350.0
2018-08-21,0.3119269907474518,0.3119269907474518,0.3346660137176513,0.2861309945583343,0.2908979952335357,3836640.0
2018-08-22,0.3146319985389709,0.3146319985389709,0.3487699925899505,0.3039650022983551,0.3135969936847687,2623480.0
2018-08-23,0.3210220038890838,0.3210220038890838,0.3221740126609802,0.3027360141277313,0.3144370019435882,2108960.0
2018-08-24,0.3369269967079162,0.3369269967079162,0.3418560028076172,0.3141129910945892,0.3217610120773315,1491040.0
2018-08-25,0.3197669982910156,0.3197669982910156,0.3385049998760223,0.3197669982910156,0.3355590105056762,920084.0
2018-08-26,0.3288779854774475,0.3288779854774475,0.3367879986763,0.3060080111026764,0.3180319964885711,1134650.0
2018-08-27,0.3360849916934967,0.3360849916934967,0.3360849916934967,0.3234609961509704,0.3287340104579925,643844.0
2018-08-28,0.335792988538742,0.335792988538742,0.3396390080451965,0.3258630037307739,0.3352450132369995,1265750.0
2018-08-29,0.3087100088596344,0.3087100088596344,0.3371970057487488,0.3087100088596344,0.3359529972076416,875125.0
2018-08-30,0.3053900003433227,0.3053900003433227,0.3141359984874725,0.2910360097885132,0.3085640072822571,1329920.0
2018-08-31,0.3280990123748779,0.3280990123748779,0.3325160145759582,0.2982450127601623,0.3055950105190277,1091390.0
2018-09-01,0.3282580077648163,0.3282580077648163,0.3343200087547302,0.3192540109157562,0.3279800117015838,473642.0
2018-09-02,0.3109380006790161,0.3109380006790161,0.3416120111942291,0.3008140027523041,0.3282040059566498,1355060.0
2018-09-03,0.3039399981498718,0.3039399981498718,0.3113380074501037,0.294636994600296,0.3109239935874939,697608.0
2018-09-04,0.2997199892997741,0.2997199892997741,0.3092820048332214,0.2928870022296905,0.3066790103912353,1253120.0
2018-09-05,0.2686989903450012,0.2686989903450012,0.3005329966545105,0.2655839920043945,0.2997600138187408,1648130.0
2018-09-06,0.2723900079727173,0.2723900079727173,0.2840259969234466,0.2452650070190429,0.2670870125293731,1793980.0
2018-09-07,0.2606619894504547,0.2606619894504547,0.2893010079860687,0.2582550048828125,0.2722670137882232,1305730.0
2018-09-08,0.241907000541687,0.241907000541687,0.2761330008506775,0.2378620058298111,0.2617209851741791,554111.0
2018-09-09,0.2397409975528717,0.2397409975528717,0.2554819881916046,0.234261006116867,0.2414270043373108,438981.0
2018-09-10,0.2478069961071014,0.2478069961071014,0.254831999540329,0.2395859956741333,0.2398190051317215,608181.0
2018-09-11,0.2604289948940277,0.2604289948940277,0.2672730088233948,0.2399590015411377,0.2469259947538375,919435.0
2018-09-12,0.2534950077533722,0.2534950077533722,0.2719430029392242,0.2475499957799911,0.2609440088272095,902340.0
2018-09-13,0.2717759907245636,0.2717759907245636,0.2762959897518158,0.2537699937820434,0.2541559934616089,780362.0
2018-09-14,0.2688980102539062,0.2688980102539062,0.2729740142822265,0.2618060111999511,0.2724039852619171,727881.0
2018-09-15,0.2692880034446716,0.2692880034446716,0.27913299202919,0.2652229964733124,0.2697629928588867,430008.0
2018-09-16,0.2738650143146515,0.2738650143146515,0.2808369994163513,0.2609330117702484,0.2711429893970489,699587.0
2018-09-17,0.2687210142612457,0.2687210142612457,0.2822149991989136,0.2611280083656311,0.2748970091342926,644191.0
2018-09-18,0.2912119925022125,0.2912119925022125,0.3057189881801605,0.2661620080471039,0.2688910067081451,1569640.0
2018-09-19,0.3291729986667633,0.3291729986667633,0.3448739945888519,0.2853460013866424,0.291016012430191,6164950.0
2018-09-20,0.3584029972553253,0.3584029972553253,0.4245089888572693,0.3263689875602722,0.3318749964237213,26124800.0
2018-09-21,0.3533029854297638,0.3533029854297638,0.3741250038146972,0.3389480113983154,0.3540680110454559,7925320.0
2018-09-22,0.3378599882125854,0.3378599882125854,0.3537839949131012,0.3234289884567261,0.3537839949131012,2895180.0
2018-09-23,0.3436090052127838,0.3436090052127838,0.347555011510849,0.3328529894351959,0.3401649892330169,2458210.0
2018-09-24,0.3346570134162903,0.3346570134162903,0.353736013174057,0.3307139873504638,0.3427729904651642,1999280.0
2018-09-25,0.3264929950237274,0.3264929950237274,0.3473109900951385,0.3170650005340576,0.3334789872169494,2487050.0
2018-09-26,0.3489240109920501,0.3489240109920501,0.3771289885044098,0.3166249990463257,0.3261860013008117,4319900.0
2018-09-27,0.3455899953842163,0.3455899953842163,0.3499760031700134,0.3320930004119873,0.3447220027446747,2188310.0
2018-09-28,0.3349829912185669,0.3349829912185669,0.3496460020542145,0.3274739980697632,0.3461380004882812,1126520.0
2018-09-29,0.3292019963264465,0.3292019963264465,0.3347339928150177,0.3254550099372864,0.3347339928150177,569884.0
2018-09-30,0.3318980038166046,0.3318980038166046,0.3329350054264068,0.3205820024013519,0.3289099931716919,896424.0
2018-10-01,0.3252319991588592,0.3252319991588592,0.3332740068435669,0.3232179880142212,0.3328219950199127,772346.0
2018-10-02,0.3211050033569336,0.3211050033569336,0.3272680044174194,0.3188590109348297,0.3245660066604614,1133880.0
2018-10-03,0.3103379905223846,0.3103379905223846,0.321603000164032,0.3059970140457153,0.3205209970474243,1149830.0
2018-10-04,0.3209399878978729,0.3209399878978729,0.3225589990615845,0.3106510043144226,0.3106510043144226,996871.0
2018-10-05,0.3565039932727813,0.3565039932727813,0.3666799962520599,0.317891001701355,0.3208900094032287,4114640.0
2018-10-06,0.3380979895591736,0.3380979895591736,0.3770529925823211,0.3343009948730469,0.3597689867019653,4656480.0
2018-10-07,0.3376370072364807,0.3376370072364807,0.3410530090332031,0.3333460092544555,0.3371939957141876,1286090.0
2018-10-08,0.3435850143432617,0.3435850143432617,0.3473919928073883,0.3348740041255951,0.3379350006580353,1334080.0
2018-10-09,0.339711993932724,0.339711993932724,0.344226986169815,0.3301100134849548,0.343623012304306,1409520.0
2018-10-10,0.3478609919548034,0.3478609919548034,0.3567599952220917,0.3321309983730316,0.3393119871616363,2540720.0
2018-10-11,0.3032009899616241,0.3032009899616241,0.3484399914741516,0.3011339902877807,0.3474560081958771,1584750.0
2018-10-12,0.3112779855728149,0.3112779855728149,0.3147079944610595,0.3018989861011505,0.3030869960784912,1180340.0
2018-10-13,0.3188430070877075,0.3188430070877075,0.3237450122833252,0.3115119934082031,0.3119159936904907,602792.0
2018-10-14,0.3252840042114258,0.3252840042114258,0.3341040015220642,0.3161030113697052,0.319703996181488,959805.0
2018-10-15,0.3396379947662353,0.3396379947662353,0.3506569862365722,0.3221040070056915,0.3262349963188171,1787330.0
2018-10-16,0.3588449954986572,0.3588449954986572,0.3676429986953735,0.3364500105381012,0.3401210010051727,2507920.0
2018-10-17,0.3769679963588714,0.3769679963588714,0.3831200003623962,0.350594013929367,0.3599829971790313,3231860.0
2018-10-18,0.3769130110740661,0.3769130110740661,0.3969280123710632,0.366221010684967,0.3761569857597351,1957950.0
2018-10-19,0.3619770109653473,0.3619770109653473,0.3801940083503723,0.3569819927215576,0.3758090138435364,892791.0
2018-10-20,0.3707660138607025,0.3707660138607025,0.3727369904518127,0.3585160076618194,0.361530989408493,761786.0
2018-10-21,0.3717910051345825,0.3717910051345825,0.3785150051116943,0.3661530017852783,0.3699530065059662,793981.0
2018-10-22,0.3904309868812561,0.3904309868812561,0.3920080065727234,0.3551490008831024,0.3689169883728027,1903340.0
2018-10-23,0.4378829896450043,0.4378829896450043,0.4822140038013458,0.3903999924659729,0.3903999924659729,10378700.0
2018-10-24,0.412075012922287,0.412075012922287,0.4376670122146606,0.4079779982566833,0.4350149929523468,2378480.0
2018-10-25,0.4377430081367492,0.4377430081367492,0.4428060054779053,0.3983089923858642,0.4127129912376404,1596200.0
2018-10-26,0.4321230053901672,0.4321230053901672,0.4458839893341064,0.4142419993877411,0.4385839998722076,2274910.0
2018-10-27,0.4443640112876892,0.4443640112876892,0.457753986120224,0.4205029904842376,0.4331650137901306,1712840.0
2018-10-28,0.440447986125946,0.440447986125946,0.4472239911556244,0.4290019869804382,0.4443910121917724,1171860.0
2018-10-29,0.418148010969162,0.418148010969162,0.4398199915885925,0.3977049887180328,0.4380240142345428,1424720.0
2018-10-30,0.4504100084304809,0.4504100084304809,0.4596120119094848,0.416247010231018,0.4181340038776397,2879160.0
2018-10-31,0.5060439705848694,0.5060439705848694,0.5277349948883057,0.4417290091514587,0.4528310000896454,7214500.0
2018-11-01,0.5140219926834106,0.5140219926834106,0.5834019780158997,0.5002859830856323,0.5106769800186157,15507100.0
2018-11-02,0.5007830262184143,0.5007830262184143,0.5242030024528503,0.4980700016021728,0.5157660245895386,2995750.0
2018-11-03,0.5430309772491455,0.5430309772491455,0.5546600222587585,0.5002380013465881,0.5019699931144714,3484070.0
2018-11-04,0.5039960145950317,0.5039960145950317,0.5432990193367004,0.4878320097923279,0.5411810278892517,2981540.0
